parameter,mean,std,q025,median,q975
lnV0,3.6349192,1.1440848,0.7818145155906677,3.900784,4.942667531967163
beta,15.97292,2.9048452,9.084776520729065,16.48399,19.705687284469604
phi,7.703617,4.3339877,0.485880345851183,7.8301554,14.418508315086365
rho,0.14905348,0.19362655,0.017893122229725122,0.07284095,0.8238166853785512
delta,4.6352477,2.5337648,1.14739451110363,4.3437366,10.041342997550963
pi,491.90195,92.99342,277.7656311035156,515.7551,594.8322402954102
