parameter,mean,std,q025,median,q975
lnV0,3.7858403,1.0657972,1.1690467327833176,4.0887794,4.952109134197235
beta,15.935933,2.8988316,9.027581763267516,16.388577,19.821976900100708
phi,7.8750596,4.1834664,0.6723817065358162,7.946336,14.528262162208556
rho,0.13238521,0.17795192,0.009760159230791033,0.06640455,0.7591959714889526
delta,4.3912845,2.5677016,1.156645005941391,3.9941983,10.230674648284912
pi,450.5173,94.90805,255.01392059326173,461.5725,589.2045425415039
