parameter,mean,std,q025,median,q975
lnV0,4.726949,1.3439842,1.6673892408609392,5.0047464,6.388366496562957
beta,21.79852,5.7872634,9.41405930519104,22.614433,29.60792899131775
phi,15.10562,6.1606684,2.268154495954514,16.18418,24.148101139068604
rho,0.14562319,0.23777886,0.014295949880033732,0.06585167,1.017069882154463
delta,8.507298,3.5368514,2.0029898822307586,8.564048,14.450197505950927
pi,449.93204,162.19391,174.23831939697266,443.47906,731.608364868164
